timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,timestamp
2023-10-01T00:00:00.000Z,2023-10-01T23:59:59.999Z,2023-10-01T11:49:00.000Z,2023-10-01T23:40:00.000Z,1.000192782,1.000616293,0.999769872,0.999894184,26887832164,83246238290,2023-10-01T23:59:59.999Z
2023-09-30T00:00:00.000Z,2023-09-30T23:59:59.999Z,2023-09-30T18:05:00.000Z,2023-09-30T15:04:00.000Z,1.000067426,1.000596073,0.999802586,1.000209857,28335840810,83261517290,2023-09-30T23:59:59.999Z
2023-09-29T00:00:00.000Z,2023-09-29T23:59:59.999Z,2023-09-29T08:58:00.000Z,2023-09-29T07:35:00.000Z,1.000062154,1.000844505,0.999691463,1.000042115,33744855887,83280080892,2023-09-29T23:59:59.999Z
2023-09-28T00:00:00.000Z,2023-09-28T23:59:59.999Z,2023-09-28T22:14:00.000Z,2023-09-28T10:53:00.000Z,0.999455565,1.00082079,0.998987715,1.000016933,23496469874,83272626075,2023-09-28T23:59:59.999Z
2023-09-27T00:00:00.000Z,2023-09-27T23:59:59.999Z,2023-09-27T01:22:00.000Z,2023-09-27T10:09:00.000Z,0.999554881,0.999995676,0.999089724,0.999386044,21012429240,83215726279,2023-09-27T23:59:59.999Z
2023-09-26T00:00:00.000Z,2023-09-26T23:59:59.999Z,2023-09-26T00:32:00.000Z,2023-09-26T20:43:00.000Z,0.999718512,1.000562281,0.999471637,0.999606226,17449026978,83175118304,2023-09-26T23:59:59.999Z
2023-09-25T00:00:00.000Z,2023-09-25T23:59:59.999Z,2023-09-25T00:24:00.000Z,2023-09-25T14:38:00.000Z,1.000132245,1.000600661,0.999495028,0.999784835,18410794811,83185839260,2023-09-25T23:59:59.999Z
2023-09-24T00:00:00.000Z,2023-09-24T23:59:59.999Z,2023-09-24T23:35:00.000Z,2023-09-24T17:56:00.000Z,1.000064899,1.000675865,0.999886438,1.000135314,13177215723,83215000422,2023-09-24T23:59:59.999Z
2023-09-23T00:00:00.000Z,2023-09-23T23:59:59.999Z,2023-09-23T21:10:00.000Z,2023-09-23T01:55:00.000Z,1.000015749,1.000452713,0.999874649,1.000067415,12105054638,83206968038,2023-09-23T23:59:59.999Z
2023-09-22T00:00:00.000Z,2023-09-22T23:59:59.999Z,2023-09-22T14:47:00.000Z,2023-09-22T07:22:00.000Z,0.999918715,1.000552513,0.999663368,1.000009442,16422421266,83191802035,2023-09-22T23:59:59.999Z
2023-09-21T00:00:00.000Z,2023-09-21T23:59:59.999Z,2023-09-21T13:18:00.000Z,2023-09-21T16:31:00.000Z,1.000185511,1.000637746,0.999699485,0.999986312,65289803093,83189877817,2023-09-21T23:59:59.999Z
2023-09-20T00:00:00.000Z,2023-09-20T23:59:59.999Z,2023-09-20T00:16:00.000Z,2023-09-20T08:46:00.000Z,1.000206928,1.000653379,0.999903802,1.000206905,20831080166,83179583605,2023-09-20T23:59:59.999Z
2023-09-19T00:00:00.000Z,2023-09-19T23:59:59.999Z,2023-09-19T00:30:00.000Z,2023-09-19T09:41:00.000Z,1.000140402,1.000894354,0.999989297,1.0002627,19869924197,83113458690,2023-09-19T23:59:59.999Z
2023-09-18T00:00:00.000Z,2023-09-18T23:59:59.999Z,2023-09-18T14:17:00.000Z,2023-09-18T10:44:00.000Z,1.000253877,1.000886302,0.999911697,1.000238298,23169510106,83061712247,2023-09-18T23:59:59.999Z
2023-09-17T00:00:00.000Z,2023-09-17T23:59:59.999Z,2023-09-17T05:41:00.000Z,2023-09-17T09:13:00.000Z,1.000278222,1.000937665,1.000112004,1.000292113,12731066338,83066181172,2023-09-17T23:59:59.999Z
2023-09-16T00:00:00.000Z,2023-09-16T23:59:59.999Z,2023-09-16T16:27:00.000Z,2023-09-16T02:51:00.000Z,1.000111317,1.000913152,0.999987435,1.000297634,14317870597,83066639636,2023-09-16T23:59:59.999Z
2023-09-15T00:00:00.000Z,2023-09-15T23:59:59.999Z,2023-09-15T23:58:00.000Z,2023-09-15T22:40:00.000Z,1.000253313,1.000756965,0.999842154,1.000342677,19295499486,83068071509,2023-09-15T23:59:59.999Z
2023-09-14T00:00:00.000Z,2023-09-14T23:59:59.999Z,2023-09-14T15:24:00.000Z,2023-09-14T12:17:00.000Z,1.000275754,1.000763314,0.999822253,1.000259906,21251601415,83056304743,2023-09-14T23:59:59.999Z
2023-09-13T00:00:00.000Z,2023-09-13T23:59:59.999Z,2023-09-13T22:28:00.000Z,2023-09-13T12:16:00.000Z,0.9999595,1.000745899,0.999707576,1.000243031,20526953164,83051909076,2023-09-13T23:59:59.999Z
2023-09-12T00:00:00.000Z,2023-09-12T23:59:59.999Z,2023-09-12T15:03:00.000Z,2023-09-12T03:17:00.000Z,0.999722432,1.00052062,0.999439227,1.000036766,26626307087,83029045733,2023-09-12T23:59:59.999Z
2023-09-11T00:00:00.000Z,2023-09-11T23:59:59.999Z,2023-09-11T14:42:00.000Z,2023-09-11T16:27:00.000Z,0.999571641,1.000454687,0.999400961,0.999701272,24658044680,82991446851,2023-09-11T23:59:59.999Z
2023-09-10T00:00:00.000Z,2023-09-10T23:59:59.999Z,2023-09-10T22:36:00.000Z,2023-09-10T20:42:00.000Z,0.999719333,1.000237819,0.999514694,0.999612703,15171173010,82984094190,2023-09-10T23:59:59.999Z
2023-09-09T00:00:00.000Z,2023-09-09T23:59:59.999Z,2023-09-09T00:38:00.000Z,2023-09-09T07:18:00.000Z,0.999722971,1.000321901,0.999488864,0.999733561,10128707374,82994127341,2023-09-09T23:59:59.999Z
2023-09-08T00:00:00.000Z,2023-09-08T23:59:59.999Z,2023-09-08T01:02:00.000Z,2023-09-08T07:21:00.000Z,0.999759554,1.000284604,0.999388036,0.999777507,17906934253,82894494001,2023-09-08T23:59:59.999Z
2023-09-07T00:00:00.000Z,2023-09-07T23:59:59.999Z,2023-09-07T16:48:00.000Z,2023-09-07T14:59:00.000Z,0.999481942,1.000156763,0.99918831,0.999758077,18242134001,82891125184,2023-09-07T23:59:59.999Z
2023-09-06T00:00:00.000Z,2023-09-06T23:59:59.999Z,2023-09-06T17:55:00.000Z,2023-09-06T06:11:00.000Z,0.999667808,1.000196847,0.99913317,0.999551701,19715200487,82870747540,2023-09-06T23:59:59.999Z
2023-09-05T00:00:00.000Z,2023-09-05T23:59:59.999Z,2023-09-05T21:09:00.000Z,2023-09-05T12:33:00.000Z,0.999561357,0.999951727,0.999115858,0.999584214,18323727990,82871045531,2023-09-05T23:59:59.999Z
2023-09-04T00:00:00.000Z,2023-09-04T23:59:59.999Z,2023-09-04T00:47:00.000Z,2023-09-04T16:09:00.000Z,0.999857431,1.000127358,0.999441644,0.999644552,17920742517,82870700620,2023-09-04T23:59:59.999Z
2023-09-03T00:00:00.000Z,2023-09-03T23:59:59.999Z,2023-09-03T11:23:00.000Z,2023-09-03T19:53:00.000Z,1.000018276,1.000468531,0.999699033,0.999973854,14510340452,82897999834,2023-09-03T23:59:59.999Z
2023-09-02T00:00:00.000Z,2023-09-02T23:59:59.999Z,2023-09-02T15:42:00.000Z,2023-09-02T04:59:00.000Z,0.999700201,1.000319228,0.999494772,1.00013259,16557766093,82911159056,2023-09-02T23:59:59.999Z
2023-09-01T00:00:00.000Z,2023-09-01T23:59:59.999Z,2023-09-01T06:40:00.000Z,2023-09-01T18:54:00.000Z,0.999812842,1.000364566,0.999158746,0.999712003,25428948060,82844651545,2023-09-01T23:59:59.999Z
2023-08-31T00:00:00.000Z,2023-08-31T23:59:59.999Z,2023-08-31T16:15:00.000Z,2023-08-31T22:52:00.000Z,1.000037423,1.000589127,0.999641118,0.999845745,27302426037,82852238609,2023-08-31T23:59:59.999Z
2023-08-30T00:00:00.000Z,2023-08-30T23:59:59.999Z,2023-08-30T11:19:00.000Z,2023-08-30T08:29:00.000Z,1.000090837,1.000626593,0.999619115,1.000128177,22718699935,82870201480,2023-08-30T23:59:59.999Z
2023-08-29T00:00:00.000Z,2023-08-29T23:59:59.999Z,2023-08-29T14:41:00.000Z,2023-08-29T14:21:00.000Z,0.999327946,1.001128146,0.998983596,1.00003848,39257157473,82861345586,2023-08-29T23:59:59.999Z
2023-08-28T00:00:00.000Z,2023-08-28T23:59:59.999Z,2023-08-28T06:18:00.000Z,2023-08-28T12:20:00.000Z,0.999512448,1.000173972,0.999137474,0.999326895,18160207139,82795833266,2023-08-28T23:59:59.999Z
2023-08-27T00:00:00.000Z,2023-08-27T23:59:59.999Z,2023-08-27T19:06:00.000Z,2023-08-27T21:44:00.000Z,0.999520418,1.000118522,0.999334072,0.999521299,12072570625,82811939923,2023-08-27T23:59:59.999Z
2023-08-26T00:00:00.000Z,2023-08-26T23:59:59.999Z,2023-08-26T08:35:00.000Z,2023-08-26T11:25:00.000Z,0.999480531,0.999998943,0.999217342,0.999538733,11240935990,82813384379,2023-08-26T23:59:59.999Z
2023-08-25T00:00:00.000Z,2023-08-25T23:59:59.999Z,2023-08-25T06:46:00.000Z,2023-08-25T18:49:00.000Z,0.999483844,1.000159583,0.999275684,0.999494492,19999153582,82807252663,2023-08-25T23:59:59.999Z
2023-08-24T00:00:00.000Z,2023-08-24T23:59:59.999Z,2023-08-24T00:48:00.000Z,2023-08-24T21:26:00.000Z,0.999828846,1.000144297,0.999320701,0.999426269,20070736123,82798245607,2023-08-24T23:59:59.999Z
2023-08-23T00:00:00.000Z,2023-08-23T23:59:59.999Z,2023-08-23T19:46:00.000Z,2023-08-23T15:07:00.000Z,0.999613275,1.000726536,0.999256427,0.99989907,25410027986,82837415191,2023-08-23T23:59:59.999Z
2023-08-22T00:00:00.000Z,2023-08-22T23:59:59.999Z,2023-08-22T22:14:00.000Z,2023-08-22T12:25:00.000Z,0.99979596,1.00032916,0.999347465,0.999465518,24087904847,82809047977,2023-08-22T23:59:59.999Z
2023-08-21T00:00:00.000Z,2023-08-21T23:59:59.999Z,2023-08-21T20:04:00.000Z,2023-08-21T07:55:00.000Z,0.9999424,1.000363165,0.999358009,0.999834801,21350289570,82832797926,2023-08-21T23:59:59.999Z
2023-08-20T00:00:00.000Z,2023-08-20T23:59:59.999Z,2023-08-20T01:16:00.000Z,2023-08-20T00:39:00.000Z,0.99989934,1.000330338,0.999656471,0.999994924,15722340351,82846063531,2023-08-20T23:59:59.999Z
2023-08-19T00:00:00.000Z,2023-08-19T23:59:59.999Z,2023-08-19T18:01:00.000Z,2023-08-19T01:29:00.000Z,0.999716872,1.000446442,0.999464996,0.999859821,17888080535,82834870747,2023-08-19T23:59:59.999Z
2023-08-18T00:00:00.000Z,2023-08-18T23:59:59.999Z,2023-08-18T00:42:00.000Z,2023-08-18T18:38:00.000Z,1.000285111,1.000666245,0.999000567,0.999830441,34300507987,82828290600,2023-08-18T23:59:59.999Z
2023-08-17T00:00:00.000Z,2023-08-17T23:59:59.999Z,2023-08-17T22:00:00.000Z,2023-08-17T21:43:00.000Z,0.998842909,1.000698161,0.998356795,1.000385903,46202367641,83049282327,2023-08-17T23:59:59.999Z
2023-08-16T00:00:00.000Z,2023-08-16T23:59:59.999Z,2023-08-16T20:31:00.000Z,2023-08-16T12:42:00.000Z,0.99891677,0.999406751,0.99860501,0.998855944,24501625172,83087864619,2023-08-16T23:59:59.999Z
2023-08-15T00:00:00.000Z,2023-08-15T23:59:59.999Z,2023-08-15T19:14:00.000Z,2023-08-15T15:30:00.000Z,0.999168349,0.999463895,0.998393411,0.998964827,21720437145,83324522259,2023-08-15T23:59:59.999Z
2023-08-14T00:00:00.000Z,2023-08-14T23:59:59.999Z,2023-08-14T18:07:00.000Z,2023-08-14T14:02:00.000Z,0.999266376,0.999876485,0.998431453,0.999184298,20154696560,83342828493,2023-08-14T23:59:59.999Z
2023-08-13T00:00:00.000Z,2023-08-13T23:59:59.999Z,2023-08-13T16:12:00.000Z,2023-08-13T22:49:00.000Z,0.999468216,0.999899554,0.999107321,0.99925041,14122729675,83348342980,2023-08-13T23:59:59.999Z
2023-08-12T00:00:00.000Z,2023-08-12T23:59:59.999Z,2023-08-12T13:56:00.000Z,2023-08-12T00:00:00.000Z,0.998986355,0.999896321,0.998986355,0.999453112,11930000390,83365250530,2023-08-12T23:59:59.999Z
2023-08-11T00:00:00.000Z,2023-08-11T23:59:59.999Z,2023-08-11T14:14:00.000Z,2023-08-11T06:16:00.000Z,0.998939771,0.999591157,0.998356162,0.99896914,16439483171,83447316576,2023-08-11T23:59:59.999Z
2023-08-10T00:00:00.000Z,2023-08-10T23:59:59.999Z,2023-08-10T01:53:00.000Z,2023-08-10T20:12:00.000Z,0.999368559,0.999833455,0.998650787,0.999011916,18525528096,83450390793,2023-08-10T23:59:59.999Z
2023-08-09T00:00:00.000Z,2023-08-09T23:59:59.999Z,2023-08-09T14:52:00.000Z,2023-08-09T21:27:00.000Z,0.999724268,1.000263864,0.998914828,0.999424859,22920990916,83484056442,2023-08-09T23:59:59.999Z
2023-08-08T00:00:00.000Z,2023-08-08T23:59:59.999Z,2023-08-08T21:14:00.000Z,2023-08-08T08:06:00.000Z,0.998841377,1.000623969,0.998482076,0.999718444,25874561718,83555107589,2023-08-08T23:59:59.999Z
2023-08-07T00:00:00.000Z,2023-08-07T23:59:59.999Z,2023-08-07T18:26:00.000Z,2023-08-07T12:49:00.000Z,0.998294829,0.999445891,0.997796344,0.998817572,23981817200,83803367524,2023-08-07T23:59:59.999Z
2023-08-06T00:00:00.000Z,2023-08-06T23:59:59.999Z,2023-08-06T00:13:00.000Z,2023-08-06T23:52:00.000Z,0.99901798,0.999272196,0.998196026,0.998381724,14800094198,83766798748,2023-08-06T23:59:59.999Z
2023-08-05T00:00:00.000Z,2023-08-05T23:59:59.999Z,2023-08-05T22:46:00.000Z,2023-08-05T02:38:00.000Z,0.998631298,0.999229056,0.998295386,0.998983085,14278737533,83817254441,2023-08-05T23:59:59.999Z
2023-08-04T00:00:00.000Z,2023-08-04T23:59:59.999Z,2023-08-04T02:23:00.000Z,2023-08-04T21:35:00.000Z,0.999355687,0.999667309,0.998396069,0.998601612,20189124066,83779810543,2023-08-04T23:59:59.999Z
2023-08-03T00:00:00.000Z,2023-08-03T23:59:59.999Z,2023-08-03T20:33:00.000Z,2023-08-03T13:29:00.000Z,0.999284127,0.999819659,0.998641576,0.999448007,20365437032,83850820616,2023-08-03T23:59:59.999Z
2023-08-02T00:00:00.000Z,2023-08-02T23:59:59.999Z,2023-08-02T01:44:00.000Z,2023-08-02T08:05:00.000Z,0.999543956,1.00028657,0.998896261,0.999325789,26312546015,83838929415,2023-08-02T23:59:59.999Z
2023-08-01T00:00:00.000Z,2023-08-01T23:59:59.999Z,2023-08-01T01:33:00.000Z,2023-08-01T15:38:00.000Z,0.999914588,1.000495477,0.998988845,0.999521717,27115449240,83855366896,2023-08-01T23:59:59.999Z
2023-07-31T00:00:00.000Z,2023-07-31T23:59:59.999Z,2023-07-31T18:22:00.000Z,2023-07-31T20:00:00.000Z,0.999924089,1.000504351,0.999488167,0.999910649,18354638255,83811761012,2023-07-31T23:59:59.999Z
2023-07-30T00:00:00.000Z,2023-07-30T23:59:59.999Z,2023-07-30T09:18:00.000Z,2023-07-30T12:00:00.000Z,1.000078958,1.000620298,0.999793906,0.999892778,15914742870,83815697455,2023-07-30T23:59:59.999Z
2023-07-29T00:00:00.000Z,2023-07-29T23:59:59.999Z,2023-07-29T07:50:00.000Z,2023-07-29T20:11:00.000Z,1.000109285,1.000580986,0.999728271,1.000054409,11962846967,83829246153,2023-07-29T23:59:59.999Z
2023-07-28T00:00:00.000Z,2023-07-28T23:59:59.999Z,2023-07-28T05:53:00.000Z,2023-07-28T09:14:00.000Z,0.999675086,1.00047806,0.999421179,1.000106395,17371797760,83830699345,2023-07-28T23:59:59.999Z
2023-07-27T00:00:00.000Z,2023-07-27T23:59:59.999Z,2023-07-27T10:55:00.000Z,2023-07-27T16:34:00.000Z,1.000055548,1.000603243,0.999379203,0.999590321,17964435031,83787441025,2023-07-27T23:59:59.999Z
2023-07-26T00:00:00.000Z,2023-07-26T23:59:59.999Z,2023-07-26T21:22:00.000Z,2023-07-26T10:23:00.000Z,0.999899426,1.000780118,0.999551369,1.000101366,22065183057,83817869869,2023-07-26T23:59:59.999Z
2023-07-25T00:00:00.000Z,2023-07-25T23:59:59.999Z,2023-07-25T18:44:00.000Z,2023-07-25T13:47:00.000Z,1.00001637,1.000704257,0.999516581,0.999829318,18046684131,83795069645,2023-07-25T23:59:59.999Z
2023-07-24T00:00:00.000Z,2023-07-24T23:59:59.999Z,2023-07-24T02:16:00.000Z,2023-07-24T14:45:00.000Z,0.999988165,1.000591895,0.999121018,1.000011029,24790908035,83804298740,2023-07-24T23:59:59.999Z
2023-07-23T00:00:00.000Z,2023-07-23T23:59:59.999Z,2023-07-23T21:12:00.000Z,2023-07-23T16:16:00.000Z,1.000114599,1.001127345,0.999769394,0.999897156,15719491555,83787569914,2023-07-23T23:59:59.999Z
2023-07-22T00:00:00.000Z,2023-07-22T23:59:59.999Z,2023-07-22T23:18:00.000Z,2023-07-22T07:28:00.000Z,1.000168909,1.001013231,0.999848666,0.999861292,15361411060,83784564665,2023-07-22T23:59:59.999Z
2023-07-21T00:00:00.000Z,2023-07-21T23:59:59.999Z,2023-07-21T19:57:00.000Z,2023-07-21T12:07:00.000Z,1.000069562,1.000607783,0.999543827,1.000216489,21736934537,83837441784,2023-07-21T23:59:59.999Z
2023-07-20T00:00:00.000Z,2023-07-20T23:59:59.999Z,2023-07-20T08:55:00.000Z,2023-07-20T19:20:00.000Z,1.000172571,1.000851796,0.999615779,1.000078761,25849427845,83782042892,2023-07-20T23:59:59.999Z
2023-07-19T00:00:00.000Z,2023-07-19T23:59:59.999Z,2023-07-19T08:55:00.000Z,2023-07-19T15:50:00.000Z,1.000133717,1.000851796,0.999647486,1.000229848,21629091201,83773888519,2023-07-19T23:59:59.999Z
2023-07-18T00:00:00.000Z,2023-07-18T23:59:59.999Z,2023-07-18T12:32:00.000Z,2023-07-18T14:14:00.000Z,1.000271784,1.000722665,0.999561728,1.000157598,22117323145,83763677143,2023-07-18T23:59:59.999Z
2023-07-17T00:00:00.000Z,2023-07-17T23:59:59.999Z,2023-07-17T00:23:00.000Z,2023-07-17T20:10:00.000Z,1.000612493,1.000972226,0.999782549,1.000219799,24482827973,83667760924,2023-07-17T23:59:59.999Z
2023-07-16T00:00:00.000Z,2023-07-16T23:59:59.999Z,2023-07-16T23:38:00.000Z,2023-07-16T06:43:00.000Z,1.000297142,1.000947584,1.000009783,1.000607301,17514358400,83689168487,2023-07-16T23:59:59.999Z
2023-07-15T00:00:00.000Z,2023-07-15T23:59:59.999Z,2023-07-15T02:58:00.000Z,2023-07-15T07:45:00.000Z,1.000717513,1.001203712,1.000018126,1.000364928,18925797737,83644364976,2023-07-15T23:59:59.999Z
2023-07-14T00:00:00.000Z,2023-07-14T23:59:59.999Z,2023-07-14T18:31:00.000Z,2023-07-14T15:28:00.000Z,1.000553783,1.001421185,0.999868316,1.000725123,39502042324,83494588916,2023-07-14T23:59:59.999Z
2023-07-13T00:00:00.000Z,2023-07-13T23:59:59.999Z,2023-07-13T21:10:00.000Z,2023-07-13T06:11:00.000Z,1.000069002,1.001253574,0.999709056,1.000373335,41556380527,83409193428,2023-07-13T23:59:59.999Z
2023-07-12T00:00:00.000Z,2023-07-12T23:59:59.999Z,2023-07-12T01:18:00.000Z,2023-07-12T16:00:00.000Z,1.000102532,1.000938638,0.999662268,0.999933696,20685690690,83367954939,2023-07-12T23:59:59.999Z
2023-07-11T00:00:00.000Z,2023-07-11T23:59:59.999Z,2023-07-11T00:28:00.000Z,2023-07-11T14:28:00.000Z,1.000118535,1.000801239,0.999773643,1.000073121,18221606248,83375234766,2023-07-11T23:59:59.999Z
2023-07-10T00:00:00.000Z,2023-07-10T23:59:59.999Z,2023-07-10T19:23:00.000Z,2023-07-10T09:25:00.000Z,1.000225783,1.000776473,0.999631065,1.000055742,23313495695,83365364594,2023-07-10T23:59:59.999Z
2023-07-09T00:00:00.000Z,2023-07-09T23:59:59.999Z,2023-07-09T02:28:00.000Z,2023-07-09T00:54:00.000Z,1.000210075,1.000917432,0.999890457,1.000203609,13296750364,83377690854,2023-07-09T23:59:59.999Z
2023-07-08T00:00:00.000Z,2023-07-08T23:59:59.999Z,2023-07-08T03:28:00.000Z,2023-07-08T06:47:00.000Z,1.000129366,1.00074515,0.999869979,1.000187019,13426621991,83376307910,2023-07-08T23:59:59.999Z
2023-07-07T00:00:00.000Z,2023-07-07T23:59:59.999Z,2023-07-07T16:04:00.000Z,2023-07-07T13:48:00.000Z,1.000039237,1.000729682,0.999635954,0.999958641,21072109064,83353821329,2023-07-07T23:59:59.999Z
2023-07-06T00:00:00.000Z,2023-07-06T23:59:59.999Z,2023-07-06T14:27:00.000Z,2023-07-06T05:46:00.000Z,1.00000851,1.000718814,0.999529556,1.000206008,30430114230,83373025920,2023-07-06T23:59:59.999Z
2023-07-05T00:00:00.000Z,2023-07-05T23:59:59.999Z,2023-07-05T04:37:00.000Z,2023-07-05T10:05:00.000Z,1.000391229,1.000682999,0.999583366,1.000093669,21584664810,83363661744,2023-07-05T23:59:59.999Z
2023-07-04T00:00:00.000Z,2023-07-04T23:59:59.999Z,2023-07-04T10:40:00.000Z,2023-07-04T19:16:00.000Z,0.999945231,1.00088248,0.999796504,1.000301465,20970952942,83377850488,2023-07-04T23:59:59.999Z
2023-07-03T00:00:00.000Z,2023-07-03T23:59:59.999Z,2023-07-03T20:17:00.000Z,2023-07-03T07:02:00.000Z,1.000048565,1.000817128,0.999707309,0.999998323,26282530169,83341568234,2023-07-03T23:59:59.999Z
2023-07-02T00:00:00.000Z,2023-07-02T23:59:59.999Z,2023-07-02T08:59:00.000Z,2023-07-02T13:45:00.000Z,1.000107502,1.000833236,0.999715869,1.000085422,20337659643,83348827222,2023-07-02T23:59:59.999Z
2023-07-01T00:00:00.000Z,2023-07-01T23:59:59.999Z,2023-07-01T14:08:00.000Z,2023-07-01T09:32:00.000Z,0.999818524,1.000728224,0.999507748,1.000128617,19795362801,83352427147,2023-07-01T23:59:59.999Z
2023-06-30T00:00:00.000Z,2023-06-30T23:59:59.999Z,2023-06-30T17:44:00.000Z,2023-06-30T14:59:00.000Z,0.999701602,1.000638141,0.99920037,1.000081265,43642431673,83384488053,2023-06-30T23:59:59.999Z
2023-06-29T00:00:00.000Z,2023-06-29T23:59:59.999Z,2023-06-29T14:48:00.000Z,2023-06-29T19:22:00.000Z,1.000080985,1.00054514,0.999648204,0.999829814,21010132360,83311399827,2023-06-29T23:59:59.999Z
2023-06-28T00:00:00.000Z,2023-06-28T23:59:59.999Z,2023-06-28T02:52:00.000Z,2023-06-28T13:12:00.000Z,1.000095222,1.000695714,0.999530566,1.000025373,23894930229,83242601510,2023-06-28T23:59:59.999Z
2023-06-27T00:00:00.000Z,2023-06-27T23:59:59.999Z,2023-06-27T14:18:00.000Z,2023-06-27T09:52:00.000Z,1.000219286,1.000603825,0.99960014,1.000194935,23449790413,83250331743,2023-06-27T23:59:59.999Z
2023-06-26T00:00:00.000Z,2023-06-26T23:59:59.999Z,2023-06-26T01:07:00.000Z,2023-06-26T22:09:00.000Z,1.00056266,1.000835591,0.99962936,1.000211938,26117984793,83229654132,2023-06-26T23:59:59.999Z
2023-06-25T00:00:00.000Z,2023-06-25T23:59:59.999Z,2023-06-25T02:06:00.000Z,2023-06-25T14:52:00.000Z,1.000467318,1.000933148,0.999950183,1.000465009,21373038596,83250712641,2023-06-25T23:59:59.999Z
2023-06-24T00:00:00.000Z,2023-06-24T23:59:59.999Z,2023-06-24T15:39:00.000Z,2023-06-24T16:11:00.000Z,1.000606969,1.001013473,1.000183403,1.000521071,20749225264,83245372470,2023-06-24T23:59:59.999Z
2023-06-23T00:00:00.000Z,2023-06-23T23:59:59.999Z,2023-06-23T16:03:00.000Z,2023-06-23T10:09:00.000Z,1.000225443,1.001390673,0.999911246,1.000565594,31145738921,83244074082,2023-06-23T23:59:59.999Z
2023-06-22T00:00:00.000Z,2023-06-22T23:59:59.999Z,2023-06-22T15:25:00.000Z,2023-06-22T03:51:00.000Z,1.000182355,1.000807137,0.99915061,1.000184403,31071097282,83192373177,2023-06-22T23:59:59.999Z
2023-06-21T00:00:00.000Z,2023-06-21T23:59:59.999Z,2023-06-21T22:28:00.000Z,2023-06-21T16:58:00.000Z,1.000280549,1.000841626,0.999280338,1.000053108,41597850081,83181452473,2023-06-21T23:59:59.999Z
2023-06-20T00:00:00.000Z,2023-06-20T23:59:59.999Z,2023-06-20T19:33:00.000Z,2023-06-20T12:11:00.000Z,0.999776758,1.000964236,0.999321667,1.000385047,27490561659,83209062148,2023-06-20T23:59:59.999Z
2023-06-19T00:00:00.000Z,2023-06-19T23:59:59.999Z,2023-06-19T21:28:00.000Z,2023-06-19T16:22:00.000Z,0.999749065,1.000285478,0.999224008,0.999861743,17980147544,83162376934,2023-06-19T23:59:59.999Z
