,ADMIN,date,tweets_num,score
131,Argentina,2021-02-25,1,0.913135
132,Argentina,2021-02-27,1,0.541611
133,Argentina,2021-03-13,1,0.737494
134,Argentina,2021-03-16,1,0.733946
135,Argentina,2021-03-17,1,0.695665
136,Argentina,2021-03-23,1,0.603345
137,Argentina,2021-04-16,1,0.743675
138,Argentina,2021-05-05,1,0.746883
139,Argentina,2021-05-07,1,0.717297
140,Argentina,2021-05-12,1,0.480816
141,Argentina,2021-05-27,1,0.88074
142,Argentina,2021-06-29,2,0.929977
143,Argentina,2021-07-11,1,0.63409
144,Argentina,2021-09-04,1,0.63865
145,Argentina,2021-09-13,1,0.28171
146,Argentina,2021-09-23,1,0.915782
147,Argentina,2021-10-02,2,0.6235185000000001
148,Argentina,2021-10-18,1,0.515022
149,Argentina,2021-10-25,1,0.578048
150,Argentina,2021-10-27,1,0.414555
151,Argentina,2021-11-07,1,0.681571
152,Argentina,2021-11-17,2,0.7154210000000001
153,Argentina,2021-11-19,1,0.645082
154,Argentina,2021-12-01,1,0.663083
155,Argentina,2021-12-02,1,0.661481
156,Argentina,2021-12-16,1,0.630654
157,Argentina,2021-12-22,1,0.806871
158,Argentina,2022-01-02,1,0.76559
159,Argentina,2022-01-15,1,0.549121
160,Argentina,2022-01-24,1,0.725472
161,Argentina,2022-03-19,1,0.274549
162,Argentina,2022-03-31,1,0.28923
163,Argentina,2022-05-14,1,0.582794
164,Argentina,2022-05-21,1,0.529506
165,Argentina,2022-06-30,1,0.593435
166,Argentina,2022-07-05,4,0.6141559999999999
167,Argentina,2022-07-24,1,0.641903
168,Argentina,2022-08-26,1,0.68503
169,Argentina,2022-10-22,1,0.5156
170,Argentina,2022-10-25,1,0.646629
171,Argentina,2022-11-02,2,0.61424
172,Argentina,2022-11-03,1,0.710223
173,Argentina,2022-12-27,12,0.8111481666666668
174,Argentina,2022-12-30,1,0.748922
175,Argentina,2023-01-08,1,0.841191
176,Argentina,2023-02-01,1,0.696645
177,Argentina,2023-02-02,2,0.856551
178,Argentina,2023-03-13,1,0.783457
179,Argentina,2023-03-25,6,0.703378
180,Argentina,2023-04-11,1,0.645912
181,Argentina,2023-05-26,1,0.651645
182,Armenia,2019-04-13,1,0.799
183,Armenia,2021-09-14,5,0.5885203999999999
184,Aruba,2020-11-26,1,0.896972
185,Australia,2013-01-28,1,0.834371
186,Australia,2013-05-03,1,0.545118
187,Australia,2013-05-10,1,0.827814
188,Australia,2013-10-24,1,0.585937
189,Australia,2013-12-10,2,0.340277
190,Australia,2013-12-11,2,0.3480735
191,Australia,2013-12-12,2,0.5624264999999999
192,Australia,2013-12-23,1,0.918539
193,Australia,2014-02-09,1,0.574892
194,Australia,2014-03-13,1,0.890076
195,Australia,2014-03-19,1,0.380251
196,Australia,2014-03-20,1,0.138378
197,Australia,2014-11-05,2,0.8142765000000001
198,Australia,2014-11-06,2,0.5100315
199,Australia,2014-11-07,4,0.905848
200,Australia,2014-11-08,1,0.888669
201,Australia,2014-12-07,1,0.551383
202,Australia,2014-12-21,1,0.63269
203,Australia,2015-03-08,1,0.892248
204,Australia,2015-04-10,1,0.739158
205,Australia,2015-04-13,1,0.73922
206,Australia,2015-04-21,1,0.950109
207,Australia,2015-04-25,1,0.389118
208,Australia,2015-05-05,1,0.908236
209,Australia,2015-05-11,1,0.431213
210,Australia,2015-05-12,1,0.95009
211,Australia,2015-07-08,1,0.688636
212,Australia,2015-07-13,1,0.792356
213,Australia,2015-08-05,1,0.884956
214,Australia,2015-10-15,1,0.970204
215,Australia,2015-11-23,1,0.884484
216,Australia,2015-11-30,1,0.762283
217,Australia,2015-12-29,1,0.125633
218,Australia,2016-06-11,1,0.577741
219,Australia,2018-01-09,1,0.744963
220,Australia,2018-01-13,1,0.981762
221,Australia,2018-01-16,1,0.826027
222,Australia,2018-01-18,2,0.7078945
223,Australia,2018-01-20,3,0.779351
224,Australia,2018-01-30,1,0.836781
225,Australia,2018-02-12,1,0.569128
226,Australia,2018-02-19,1,0.336738
227,Australia,2018-03-11,1,0.792629
228,Australia,2018-04-09,1,0.292539
229,Australia,2018-04-10,4,0.7398905
230,Australia,2018-04-15,1,0.483523
231,Australia,2018-04-29,1,0.845846
232,Australia,2018-05-09,1,0.574716
233,Australia,2018-05-20,1,0.249889
234,Australia,2018-05-22,2,0.656019
235,Australia,2018-06-24,1,0.91734
236,Australia,2018-07-18,2,0.657672
237,Australia,2018-07-19,1,0.690934
238,Australia,2018-07-20,2,0.672184
239,Australia,2018-07-21,1,0.213253
240,Australia,2018-07-25,1,0.717901
241,Australia,2018-07-27,1,0.285147
242,Australia,2018-07-28,1,0.86528
243,Australia,2018-07-30,2,0.51978
244,Australia,2018-08-01,2,0.878522
245,Australia,2018-08-03,1,0.877366
246,Australia,2018-08-04,2,0.7135505
247,Australia,2018-08-05,2,0.621882
248,Australia,2018-08-06,1,0.910707
249,Australia,2018-08-08,2,0.5170565
250,Australia,2018-08-15,1,0.453439
251,Australia,2018-08-19,1,0.462975
252,Australia,2018-08-28,2,0.625591
253,Australia,2018-08-30,1,0.565277
254,Australia,2018-08-31,3,0.6754736666666666
255,Australia,2018-09-01,1,0.881907
256,Australia,2018-09-02,1,0.763305
257,Australia,2018-09-04,1,0.91947
258,Australia,2018-09-09,2,0.45841550000000003
259,Australia,2018-09-13,1,0.814962
260,Australia,2018-09-15,1,0.737638
261,Australia,2018-09-16,2,0.8568385000000001
262,Australia,2018-09-19,1,0.561175
263,Australia,2018-09-20,1,0.432702
264,Australia,2018-09-21,1,0.707832
265,Australia,2018-09-23,3,0.7337466666666667
266,Australia,2018-09-24,1,0.873022
267,Australia,2018-09-27,1,0.813926
268,Australia,2018-09-30,2,0.726578
269,Australia,2018-11-22,1,0.747462
270,Australia,2018-11-29,2,0.7785930000000001
271,Australia,2018-11-30,2,0.73176
272,Australia,2018-12-01,1,0.443106
273,Australia,2018-12-03,1,0.966552
274,Australia,2018-12-04,1,0.83522
275,Australia,2018-12-17,1,0.887298
276,Australia,2018-12-20,1,0.75181
277,Australia,2018-12-21,1,0.655001
278,Australia,2018-12-22,1,0.670848
279,Australia,2018-12-26,1,0.583264
280,Australia,2018-12-28,1,0.460397
281,Australia,2018-12-31,2,0.7536080000000001
282,Australia,2019-01-01,1,0.723838
283,Australia,2019-01-03,1,0.869514
284,Australia,2019-01-04,1,0.804969
285,Australia,2019-01-13,1,0.846556
286,Australia,2019-01-27,1,0.765394
287,Australia,2019-01-29,1,0.836758
288,Australia,2019-01-31,1,0.836758
289,Australia,2019-02-01,1,0.836758
290,Australia,2019-02-02,1,0.836758
291,Australia,2019-02-04,2,0.836758
292,Australia,2019-02-05,1,0.871658
293,Australia,2019-02-06,1,0.836758
294,Australia,2019-02-07,3,0.7540610000000001
295,Australia,2019-02-09,2,0.836758
296,Australia,2019-02-10,1,0.836758
297,Australia,2019-02-12,1,0.836758
298,Australia,2019-02-13,1,0.836758
299,Australia,2019-02-14,1,0.107382
300,Australia,2019-02-15,2,0.836758
301,Australia,2019-02-17,2,0.836758
302,Australia,2019-02-24,1,0.545803
303,Australia,2019-03-06,2,0.551005
304,Australia,2019-03-09,3,0.6120616666666666
305,Australia,2019-03-24,1,0.737057
306,Australia,2019-03-27,1,0.722976
307,Australia,2019-03-30,1,0.896448
308,Australia,2019-03-31,1,0.968931
309,Australia,2019-04-01,1,0.549394
310,Australia,2019-04-07,1,0.892933
311,Australia,2019-04-10,1,0.963884
312,Australia,2019-04-21,1,0.512028
313,Australia,2019-04-30,1,0.584285
314,Australia,2019-05-07,1,0.872462
315,Australia,2019-05-13,2,0.8176525
316,Australia,2019-05-15,1,0.960419
317,Australia,2019-05-16,1,0.727465
318,Australia,2019-05-17,1,0.13472
319,Australia,2019-05-22,1,0.931003
320,Australia,2019-05-25,1,0.08256
321,Australia,2019-06-01,1,0.947039
322,Australia,2019-06-02,2,0.463959
323,Australia,2019-06-29,1,0.667692
324,Australia,2019-07-11,1,0.314147
325,Australia,2019-07-21,1,0.654886
326,Australia,2019-07-31,1,0.53704
327,Australia,2019-08-05,1,0.852103
328,Australia,2019-08-10,1,0.881892
329,Australia,2019-08-12,2,0.39567800000000003
330,Australia,2019-08-20,2,0.8346640000000001
331,Australia,2019-08-28,2,0.8096485
332,Australia,2019-09-09,1,0.871831
333,Australia,2019-10-22,1,0.946909
334,Australia,2019-10-23,1,0.924199
335,Australia,2019-11-11,1,0.430887
336,Australia,2019-11-22,2,0.3887775
337,Australia,2019-12-03,1,0.848788
338,Australia,2019-12-06,2,0.7831319999999999
339,Australia,2019-12-09,1,0.771013
340,Australia,2019-12-21,1,0.952467
341,Australia,2019-12-27,1,0.874827
342,Australia,2020-01-06,1,0.686257
343,Australia,2020-01-07,1,0.499526
344,Australia,2020-01-15,2,0.8754305
345,Australia,2020-02-03,1,0.93175
346,Australia,2020-02-07,1,0.809529
347,Australia,2020-02-14,1,0.9314
348,Australia,2020-02-15,1,0.721326
349,Australia,2020-02-28,1,0.859729
350,Australia,2020-03-14,1,0.591657
351,Australia,2020-05-03,1,0.266828
352,Australia,2020-05-22,2,0.7064615000000001
353,Australia,2020-06-12,1,0.919378
354,Australia,2020-07-16,1,0.680373
355,Australia,2020-08-07,1,0.797462
356,Australia,2020-08-08,2,0.6784225
357,Australia,2020-08-16,1,0.969277
358,Australia,2020-08-17,1,0.753265
359,Australia,2020-09-03,1,0.84133
360,Australia,2020-10-21,1,0.711428
361,Australia,2020-10-22,1,0.902297
362,Australia,2020-11-23,1,0.493574
363,Australia,2020-12-19,1,0.830418
364,Australia,2020-12-23,1,0.46169
365,Australia,2020-12-30,1,0.419034
366,Australia,2021-01-02,1,0.528416
367,Australia,2021-01-08,1,0.666669
368,Australia,2021-01-09,3,0.6065636666666666
369,Australia,2021-01-17,1,0.848357
370,Australia,2021-02-10,1,0.876798
371,Australia,2021-03-02,1,0.670919
372,Australia,2021-03-03,1,0.435572
373,Australia,2021-03-07,1,0.764315
374,Australia,2021-03-20,1,0.903517
375,Australia,2021-03-21,1,0.621825
376,Australia,2021-03-28,1,0.394088
377,Australia,2021-04-05,1,0.616636
378,Australia,2021-04-10,1,0.625705
379,Australia,2021-04-15,1,0.276084
380,Australia,2021-04-22,2,0.5344865
381,Australia,2021-05-13,1,0.709833
382,Australia,2021-05-16,1,0.276966
383,Australia,2021-05-24,1,0.450851
384,Australia,2021-06-05,1,0.849047
385,Australia,2021-06-06,1,0.628364
386,Australia,2021-06-26,1,0.811819
387,Australia,2021-06-27,1,0.752329
388,Australia,2021-07-02,1,0.598595
389,Australia,2021-07-06,2,0.2056765
390,Australia,2021-07-08,1,0.358418
391,Australia,2021-07-21,1,0.37894
392,Australia,2021-08-01,1,0.249567
393,Australia,2021-08-08,1,0.317139
394,Australia,2021-08-09,2,0.651695
395,Australia,2021-08-11,1,0.272665
396,Australia,2021-08-15,1,0.896862
397,Australia,2021-09-01,1,0.653726
398,Australia,2021-09-03,1,0.122508
399,Australia,2021-09-06,1,0.779081
400,Australia,2021-09-13,1,0.70082
401,Australia,2021-09-14,1,0.754159
402,Australia,2021-09-23,1,0.64444
403,Australia,2021-09-28,1,0.609701
404,Australia,2021-10-05,1,0.667581
405,Australia,2021-10-07,1,0.752699
406,Australia,2021-10-13,1,0.793136
407,Australia,2021-10-14,1,0.599916
408,Australia,2021-10-29,1,0.618978
409,Australia,2021-11-03,2,0.5058195
410,Australia,2021-11-06,1,0.65023
411,Australia,2021-11-09,1,0.820759
412,Australia,2021-11-13,1,0.635594
413,Australia,2021-11-15,2,0.595585
414,Australia,2021-11-16,2,0.743895
415,Australia,2021-12-27,1,0.58149
416,Australia,2022-01-06,1,0.58304
417,Australia,2022-01-17,1,0.575601
418,Australia,2022-01-22,1,0.758449
419,Australia,2022-04-12,1,0.814394
420,Australia,2022-06-02,1,0.728444
421,Australia,2022-06-03,1,0.723038
422,Australia,2022-06-26,1,0.667562
423,Australia,2022-10-01,3,0.35227
424,Australia,2022-10-20,1,0.912227
425,Australia,2022-11-25,4,0.713069
426,Australia,2022-11-28,2,0.5689850000000001
427,Australia,2022-12-02,1,0.931973
428,Australia,2022-12-22,1,0.743235
429,Australia,2022-12-26,1,0.934331
430,Australia,2022-12-28,1,0.323653
431,Australia,2023-01-09,1,0.174813
432,Australia,2023-01-11,1,0.722388
433,Australia,2023-01-22,1,0.612358
434,Australia,2023-01-24,1,0.731385
435,Australia,2023-01-27,1,0.641402
436,Australia,2023-02-12,1,0.63143
437,Australia,2023-02-14,1,0.659089
438,Australia,2023-03-11,1,0.262849
439,Australia,2023-03-23,1,0.438648
440,Australia,2023-03-24,1,0.314502
441,Australia,2023-03-26,1,0.281534
442,Austria,2014-10-13,1,0.906746
443,Austria,2018-06-18,1,0.685446
444,Austria,2018-06-19,1,0.690736
445,Austria,2018-08-15,1,0.589645
446,Austria,2018-09-10,1,0.866039
447,Austria,2018-12-20,1,0.499771
448,Austria,2019-01-22,1,0.689045
449,Austria,2019-03-01,1,0.738764
450,Austria,2019-09-02,1,0.96195
451,Austria,2019-10-11,2,0.9489065
452,Austria,2019-11-05,1,0.734526
453,Austria,2019-12-06,1,0.631211
454,Austria,2020-01-10,2,0.691247
455,Austria,2020-01-12,1,0.664913
456,Austria,2020-02-02,1,0.7193
457,Austria,2020-02-08,1,0.955945
458,Austria,2020-02-12,1,0.322851
459,Austria,2020-04-06,1,0.890729
460,Austria,2020-04-30,1,0.9464
461,Austria,2020-06-22,1,0.622305
462,Austria,2020-12-29,1,0.611304
463,Austria,2021-02-04,1,0.674673
464,Austria,2021-02-23,1,0.836342
465,Austria,2021-03-17,1,0.599514
466,Austria,2021-03-25,1,0.49361
467,Austria,2021-04-04,3,0.4713833333333333
468,Austria,2021-05-06,1,0.58629
469,Austria,2021-05-10,1,0.775177
470,Austria,2021-05-28,1,0.603244
471,Austria,2021-06-05,1,0.73902
472,Austria,2021-06-13,1,0.74933
473,Austria,2021-07-04,1,0.586562
474,Austria,2021-07-15,1,0.841005
475,Austria,2021-07-31,1,0.936411
476,Austria,2021-10-24,1,0.062827
477,Austria,2021-11-04,1,0.751539
478,Austria,2021-11-07,2,0.6682764999999999
479,Austria,2022-01-16,1,0.512266
480,Austria,2022-03-19,1,0.193407
481,Austria,2022-08-27,1,0.859069
482,Austria,2022-09-18,1,0.36903
483,Austria,2023-03-11,1,0.482435
484,Austria,2023-04-04,1,0.596804
